,Term Status,Class Section,Class Title,Instructor,Day,Start_Time,End_Time,Location
220,22SFull,ATCM 2300.204,Introduction to TechnoCulture,Heidi Cooley ,Thursday,10:00:00,11:15:00,SLC 2.202
221,22SFull,ATCM 2300.205,Introduction to TechnoCulture,Heidi Cooley ,Thursday,11:30:00,12:45:00,SLC 2.302
222,22SFull,ATCM 2300.206,Introduction to TechnoCulture,Heidi Cooley ,Thursday,16:00:00,17:15:00,ATC 2.101
223,22SFull,ATCM 2300.207,Introduction to TechnoCulture,Heidi Cooley ,Thursday,17:30:00,18:45:00,ATC 2.101
224,22SOpen,ATCM 2301.001,Digital Art and Design Foundations,Cynthia O'Neill ,Monday,13:00:00,14:15:00,ATC 1.406
225,22SOpen,ATCM 2301.001,Digital Art and Design Foundations,Cynthia O'Neill ,Wednesday,13:00:00,14:15:00,ATC 1.406
226,22SFull,ATCM 2301.002,Digital Art and Design Foundations,Cansu Nur Simsek ,Monday,14:30:00,15:45:00,ATC 1.406
227,22SFull,ATCM 2301.002,Digital Art and Design Foundations,Cansu Nur Simsek ,Wednesday,14:30:00,15:45:00,ATC 1.406
228,22SFull,ATCM 2301.003,Digital Art and Design Foundations,Uttamasha Monjoree ,Monday,16:00:00,17:15:00,ATC 1.406
229,22SFull,ATCM 2301.003,Digital Art and Design Foundations,Uttamasha Monjoree ,Wednesday,16:00:00,17:15:00,ATC 1.406
230,22SFull,ATCM 2301.004,Digital Art and Design Foundations,Elizabeth Trosper ,Tuesday,10:00:00,11:15:00,ATC 1.406
231,22SFull,ATCM 2301.004,Digital Art and Design Foundations,Elizabeth Trosper ,Thursday,10:00:00,11:15:00,ATC 1.406
232,22SFull,ATCM 2301.005,Digital Art and Design Foundations,Zoey Hoggatt ,Tuesday,11:30:00,12:45:00,ATC 1.406
233,22SFull,ATCM 2301.005,Digital Art and Design Foundations,Zoey Hoggatt ,Thursday,11:30:00,12:45:00,ATC 1.406
234,22SFull,ATCM 2301.006,Digital Art and Design Foundations,Jazmine Jones ,Tuesday,13:00:00,14:15:00,ATC 1.406
235,22SFull,ATCM 2301.006,Digital Art and Design Foundations,Jazmine Jones ,Thursday,13:00:00,14:15:00,ATC 1.406
236,22SFull,ATCM 2301.007,Digital Art and Design Foundations,Amanda Marder ,Tuesday,14:30:00,15:45:00,ATC 1.406
237,22SFull,ATCM 2301.007,Digital Art and Design Foundations,Amanda Marder ,Thursday,14:30:00,15:45:00,ATC 1.406
238,22SFull,ATCM 2302.001,Design I,Roxanne Minnish ,Monday,10:00:00,11:15:00,ATC 4.902
239,22SFull,ATCM 2302.001,Design I,Roxanne Minnish ,Wednesday,10:00:00,11:15:00,ATC 4.902
240,22SFull,ATCM 2302.002,Design I,Roxanne Minnish ,Monday,11:30:00,12:45:00,ATC 4.902
241,22SFull,ATCM 2302.002,Design I,Roxanne Minnish ,Wednesday,11:30:00,12:45:00,ATC 4.902
242,22SFull,ATCM 2302.003,Design I,Diamond Beverly ,Monday,13:00:00,14:15:00,ATC 4.902
243,22SFull,ATCM 2302.003,Design I,Diamond Beverly ,Wednesday,13:00:00,14:15:00,ATC 4.902
244,22SFull,ATCM 2302.004,Design I,Elmira Bagherzadeh ,Tuesday,14:30:00,15:45:00,ATC 4.902
245,22SFull,ATCM 2302.004,Design I,Elmira Bagherzadeh ,Thursday,14:30:00,15:45:00,ATC 4.902
246,22SOpen,ATCM 2302.005,Design I,Tuoc Nguyen ,Tuesday,16:00:00,17:15:00,ATC 4.902
247,22SOpen,ATCM 2302.005,Design I,Tuoc Nguyen ,Thursday,16:00:00,17:15:00,ATC 4.902
248,22SFull,ATCM 2302.006,Design I,Tuoc Nguyen ,Tuesday,13:00:00,14:15:00,ATC 4.902
249,22SFull,ATCM 2302.006,Design I,Tuoc Nguyen ,Thursday,13:00:00,14:15:00,ATC 4.902
250,22SOpen,ATCM 2302.501,Design I,Isi Gonzalez ,Monday,17:30:00,18:45:00,ATC 4.902
251,22SOpen,ATCM 2302.501,Design I,Isi Gonzalez ,Wednesday,17:30:00,18:45:00,ATC 4.902
252,22SOpen,ATCM 2303.001,Project Management for Arts Technology and Emerging Communication I,Elizabeth Boyd ,Monday,08:30:00,09:45:00,HH 2.402
253,22SOpen,ATCM 2303.001,Project Management for Arts Technology and Emerging Communication I,Elizabeth Boyd ,Wednesday,08:30:00,09:45:00,HH 2.402
254,22SFull,ATCM 2310.001,Animation and Game Fundamentals,Monika Salter ,Thursday,10:00:00,11:15:00,JO 2.604
255,22SFull,ATCM 2310.201,Animation and Game Fundamentals,Bryon Caldwell ,Friday,08:30:00,09:45:00,ATC 3.914
256,22SFull,ATCM 2310.202,Animation and Game Fundamentals,Monika Salter ,Friday,08:30:00,09:45:00,ATC 2.605
257,22SFull,ATCM 2310.203,Animation and Game Fundamentals,Bryon Caldwell ,Friday,13:00:00,14:15:00,ATC 1.406
258,22SFull,ATCM 2310.204,Animation and Game Fundamentals,Adam Chandler ,Friday,13:00:00,14:15:00,ATC 3.914
259,22SFull,ATCM 2310.205,Animation and Game Fundamentals,Adam Chandler ,Friday,14:30:00,15:45:00,ATC 3.914
260,22SFull,ATCM 2321.501,Reading Media Critically,David Rheams ,Tuesday,19:00:00,20:15:00,ATC 2.918
261,22SFull,ATCM 2321.501,Reading Media Critically,David Rheams ,Thursday,19:00:00,20:15:00,ATC 2.918
262,22SOpen,ATCM 2325.001,Introduction to Ethnic Studies,Josef Nguyen ,Monday,13:00:00,14:15:00,ATC 3.605
263,22SOpen,ATCM 2325.001,Introduction to Ethnic Studies,Josef Nguyen ,Wednesday,13:00:00,14:15:00,ATC 3.605
264,22SFull,ATCM 2330.001,Digital Art and Social Practice,Christina Nielsen ,Monday,13:00:00,15:45:00,ATC 2.914
265,22SFull,ATCM 2330.002,Digital Art and Social Practice,Christina Nielsen ,Wednesday,10:00:00,12:45:00,ATC 2.914
266,22SOpen,ATCM 2335.501,Internet Studio I,Kenneth Starzer ,Monday,19:00:00,21:45:00,ATC 2.914
267,22SOpen,ATCM 2335.502,Internet Studio I,Kenneth Starzer ,Wednesday,19:00:00,21:45:00,ATC 2.914
268,22SFull,ATCM 2345.001,Principles of Digital Audio,Harold Fitzgerald ,Monday,13:00:00,15:45:00,ATC 3.601
269,22SFull,ATCM 2345.002,Principles of Digital Audio,Harold Fitzgerald ,Thursday,10:00:00,12:45:00,ATC 3.601
270,22SFull,ATCM 2345.003,Principles of Digital Audio,Harold Fitzgerald ,Friday,10:00:00,12:45:00,ATC 3.601
271,22SFull,ATCM 2345.004,Principles of Digital Audio,David Marks ,Monday,10:00:00,12:45:00,ATC 3.601
272,22SFull,ATCM 2350.001,Time-Based Media,Zoey Hoggatt ,Thursday,13:00:00,15:45:00,ATC 2.914
273,22SFull,ATCM 2350.002,Time-Based Media,Elizabeth Trosper ,Friday,10:00:00,12:45:00,ATC 2.914
274,22SFull,ATCM 2360.001,Design Histories,Norman Cox ,Tuesday,16:00:00,17:15:00,ATC 2.602
275,22SFull,ATCM 2360.001,Design Histories,Norman Cox ,Thursday,16:00:00,17:15:00,ATC 2.602
276,22SFull,ATCM 3301.001,Writing for ATEC,Laura Imaoka ,Monday,10:00:00,11:15:00,ATC 3.605
277,22SFull,ATCM 3301.001,Writing for ATEC,Laura Imaoka ,Wednesday,10:00:00,11:15:00,ATC 3.605
278,22SFull,ATCM 3301.002,Writing for ATEC,Laura Imaoka ,Monday,11:30:00,12:45:00,ATC 3.605
279,22SFull,ATCM 3301.002,Writing for ATEC,Laura Imaoka ,Wednesday,11:30:00,12:45:00,ATC 3.605
280,22SFull,ATCM 3301.003,Writing for ATEC,Audra Heaslip ,Monday,13:00:00,14:15:00,ATC 2.101
281,22SFull,ATCM 3301.003,Writing for ATEC,Audra Heaslip ,Wednesday,13:00:00,14:15:00,ATC 2.101
282,22SFull,ATCM 3301.004,Writing for ATEC,Audra Heaslip ,Monday,14:30:00,15:45:00,ATC 3.605
283,22SFull,ATCM 3301.004,Writing for ATEC,Audra Heaslip ,Wednesday,14:30:00,15:45:00,ATC 3.605
284,22SFull,ATCM 3301.005,Writing for ATEC,Jamie Field ,Monday,16:00:00,17:15:00,ATC 3.605
285,22SFull,ATCM 3301.005,Writing for ATEC,Jamie Field ,Wednesday,16:00:00,17:15:00,ATC 3.605
286,22SFull,ATCM 3301.006,Writing for ATEC,Angelica Miriam Martinez Ochoa ,Tuesday,10:00:00,11:15:00,ATC 2.101
287,22SFull,ATCM 3301.006,Writing for ATEC,Angelica Miriam Martinez Ochoa ,Thursday,10:00:00,11:15:00,ATC 2.101
288,22SFull,ATCM 3301.007,Writing for ATEC,Nishanshi Shukla ,Tuesday,11:30:00,12:45:00,ATC 2.101
289,22SFull,ATCM 3301.007,Writing for ATEC,Nishanshi Shukla ,Thursday,11:30:00,12:45:00,ATC 2.101
290,22SFull,ATCM 3301.009,Writing for ATEC,Audra Heaslip ,Tuesday,13:00:00,14:15:00,ATC 3.605
291,22SFull,ATCM 3301.009,Writing for ATEC,Audra Heaslip ,Thursday,13:00:00,14:15:00,ATC 3.605
292,22SFull,ATCM 3301.010,Writing for ATEC,Audra Heaslip ,Tuesday,14:30:00,15:45:00,ATC 3.605
293,22SFull,ATCM 3301.010,Writing for ATEC,Audra Heaslip ,Thursday,14:30:00,15:45:00,ATC 3.605
294,22SFull,ATCM 3305.001,Computer Animation I,Todd Fechter ,Friday,10:00:00,12:45:00,ATC 1.406
295,22SFull,ATCM 3305.501,Computer Animation I,Robert Manriquez ,Monday,19:00:00,21:45:00,ATC 3.914
296,22SFull,ATCM 3306.001,Modeling and Texturing I,Elizabeth Boyd ,Wednesday,10:00:00,12:45:00,ATC 3.914
297,22SFull,ATCM 3306.002,Modeling and Texturing I,Casey Johnson ,Thursday,10:00:00,12:45:00,ATC 2.605
298,22SFull,ATCM 3306.003,Modeling and Texturing I,Monika Salter ,Friday,10:00:00,12:45:00,ATC 2.605
299,22SFull,ATCM 3307.001,Lighting and Composition I,Peter McCord ,Monday,10:00:00,12:45:00,ATC 2.605
300,22SFull,ATCM 3307.002,Lighting and Composition I,Peter McCord ,Wednesday,16:00:00,18:45:00,ATC 2.605
301,22SFull,ATCM 3308.001,Rigging I,Christopher Camacho ,Wednesday,13:00:00,15:45:00,ATC 3.914
302,22SFull,ATCM 3308.002,Rigging I,Nelson Lim ,Thursday,13:00:00,15:45:00,ATC 3.910
303,22SFull,ATCM 3309.001,Visual Story I,Sean McComber ,Tuesday,10:00:00,12:45:00,ATC 2.918
304,22SOpen,ATCM 3311.001,Scripting for Animation,Nelson Lim ,Monday,10:00:00,12:45:00,ATC 3.910
305,22SOpen,ATCM 3311.002,Scripting for Animation,Casey Johnson ,Wednesday,10:00:00,12:45:00,ATC 1.406
306,22SFull,ATCM 3315.001,Animation Studies,Christine Veras ,Tuesday,13:00:00,15:45:00,ATC 1.305
307,22SFull,ATCM 3320.001,Critical Media Theories,David Rheams ,Tuesday,14:30:00,15:45:00,ATC 2.918
308,22SFull,ATCM 3320.001,Critical Media Theories,David Rheams ,Thursday,14:30:00,15:45:00,ATC 2.918
309,22SFull,ATCM 3321.0h1,Networked Identities,Juan Llamas Rodriguez ,Thursday,13:00:00,14:15:00,ATC 2.918
310,22SOpen,ATCM 3335.001,Internet Studio II,Simon Kane ,Tuesday,10:00:00,12:45:00,ATC 2.914
311,22SFull,ATCM 3336.001,Design Research Methods,Mark McKinney ,Monday,10:00:00,11:15:00,ATC 2.602
312,22SFull,ATCM 3336.001,Design Research Methods,Mark McKinney ,Wednesday,10:00:00,11:15:00,ATC 2.602
313,22SFull,ATCM 3336.002,Design Research Methods,Mark McKinney ,Monday,11:30:00,12:45:00,ATC 2.602
314,22SFull,ATCM 3336.002,Design Research Methods,Mark McKinney ,Wednesday,11:30:00,12:45:00,ATC 2.602
315,22SFull,ATCM 3336.003,Design Research Methods,Mark McKinney ,Monday,13:00:00,14:15:00,ATC 2.602
316,22SFull,ATCM 3336.003,Design Research Methods,Mark McKinney ,Wednesday,13:00:00,14:15:00,ATC 2.602
317,22SFull,ATCM 3337.001,Interaction Design I,Harold Wood ,Tuesday,10:00:00,12:45:00,ATC 3.601
318,22SFull,ATCM 3337.002,Interaction Design I,Harold Wood ,Tuesday,16:00:00,18:45:00,ATC 2.914
319,22SFull,ATCM 3337.003,Interaction Design I,Harold Wood ,Wednesday,13:00:00,15:45:00,ATC 2.914
320,22SFull,ATCM 3337.004,Interaction Design I,Harold Wood ,Thursday,10:00:00,12:45:00,ATC 2.914
321,22SFull,ATCM 3338.001,Motion Graphics I,Christopher Camacho ,Monday,13:00:00,15:45:00,ATC 3.914
322,22SFull,ATCM 3338.002,Motion Graphics I,Christopher Camacho ,Friday,13:00:00,15:45:00,ATC 2.914
323,22SFull,ATCM 3340.001,Design II,Norman Cox ,Tuesday,10:00:00,11:15:00,ATC 4.902
324,22SFull,ATCM 3340.001,Design II,Norman Cox ,Thursday,10:00:00,11:15:00,ATC 4.902
325,22SFull,ATCM 3340.002,Design II,Norman Cox ,Tuesday,11:30:00,12:45:00,ATC 4.902
326,22SFull,ATCM 3340.002,Design II,Norman Cox ,Thursday,11:30:00,12:45:00,ATC 4.902
327,22SOpen,ATCM 3340.003,Design II,Norman Cox ,Tuesday,14:30:00,15:45:00,ATC 2.101
328,22SOpen,ATCM 3340.003,Design II,Norman Cox ,Thursday,14:30:00,15:45:00,ATC 2.101
329,22SOpen,ATCM 3346.001,Audio Productions Lab I,David Marks ,Wednesday,10:00:00,12:45:00,ATC 3.601
330,22SFull,ATCM 3350.501,Digital Video Production I,Kyle Kondas ,Wednesday,19:00:00,21:45:00,ATC 3.601
331,22SFull,ATCM 3365.001,Game Design I,Timothy Christopher ,Monday,10:00:00,12:45:00,ATC 1.305
332,22SFull,ATCM 3365.002,Game Design I,Timothy Christopher ,Friday,10:00:00,12:45:00,ATC 1.305
333,22SFull,ATCM 3365.501,Game Design I,Michael Stewart ,Tuesday,19:00:00,21:45:00,ATC 1.305
334,22SFull,ATCM 3366.001,Game Studies I,Hong An Wu ,Wednesday,10:00:00,12:45:00,ATC 2.101
335,22SFull,ATCM 3367.001,Level Design I,Timothy Lewis ,Monday,13:00:00,15:45:00,ATC 3.910
336,22SFull,ATCM 3367.501,Level Design I,Steven Billingslea ,Monday,19:00:00,21:45:00,ATC 3.910
337,22SFull,ATCM 3368.001,Scripting for Games I,Casey Johnson ,Tuesday,10:00:00,12:45:00,ATC 2.605
338,22SFull,ATCM 3368.002,Scripting for Games I,Adam Chandler ,Wednesday,10:00:00,12:45:00,ATC 3.910
339,22SFull,ATCM 3370.001,Virtual Environments I,Timothy Lewis ,Wednesday,16:00:00,18:45:00,ATC 3.910
340,22SFull,ATCM 3372.001,Sound Design for Games,Harold Fitzgerald ,Tuesday,16:00:00,18:45:00,ATC 3.601
341,22SFull,ATCM 3388.001,Attitudes and Behaviors,James Fraley ,Monday,10:00:00,11:15:00,ATC 2.918
342,22SFull,ATCM 3388.001,Attitudes and Behaviors,James Fraley ,Wednesday,10:00:00,11:15:00,ATC 2.918
343,22SFull,ATCM 3388.002,Attitudes and Behaviors,James Fraley ,Monday,11:30:00,12:45:00,ATC 2.918
344,22SFull,ATCM 3388.002,Attitudes and Behaviors,James Fraley ,Wednesday,11:30:00,12:45:00,ATC 2.918
345,22SFull,ATCM 4305.001,Computer Animation II,Bryon Caldwell ,Tuesday,13:00:00,15:45:00,ATC 2.605
346,22SOpen,ATCM 4307.001,Lighting and Composition II,Peter McCord ,Thursday,13:00:00,15:45:00,ATC 2.605
347,22SFull,ATCM 4310.501,Motion Capture Animation,Adam Buxkamper ,Tuesday,19:00:00,21:45:00,ATC 3.914
348,22SOpen,ATCM 4311.001,Experimental Lab,Christopher Camacho ,Thursday,10:00:00,12:45:00,ATC 3.914
349,22SFull,ATCM 4312.001,Digital Sculpting,Elizabeth Boyd ,Monday,13:00:00,15:45:00,ATC 2.605
350,22SOpen,ATCM 4313.001,Visual Effects,Nelson Lim ,Monday,13:00:00,15:45:00,ATC 2.918
351,22SOpen,ATCM 4314.001,Character Effects,Monika Salter ,Wednesday,10:00:00,12:45:00,ATC 2.605
352,22SOpen,ATCM 4315.001,Computer Animation III,Bryon Caldwell ,Thursday,13:00:00,15:45:00,ATC 3.914
353,22SOpen,ATCM 4316.001,Animation Lab I,Monika Salter ,Tuesday,10:00:00,12:45:00,ATC 3.910
354,22SOpen,ATCM 4316.002,Animation Lab I,Peter McCord ,Tuesday,10:00:00,12:45:00,ATC 3.914
355,22SOpen,ATCM 4319.001,Topics in Animation - Real-time Texturing,Casey Johnson ,Monday,10:00:00,12:45:00,ATC 3.914
356,22SFull,ATCM 4319.002,Topics in Animation - Visual Development Lab,Todd Fechter ,Wednesday,13:00:00,15:45:00,ATC 2.605
357,22SOpen,ATCM 4319.003,Topics in Animation - Collaborative Modeling,Elizabeth Boyd ,Friday,13:00:00,15:45:00,ATC 2.605
358,22SFull,ATCM 4320.001,Political Economy of Digital Media,Josef Nguyen ,Monday,14:30:00,15:45:00,ATC 2.101
359,22SFull,ATCM 4320.001,Political Economy of Digital Media,Josef Nguyen ,Wednesday,14:30:00,15:45:00,ATC 2.101
360,22SFull,ATCM 4327.0h1,Privacy and Surveillance,Olivia Banner ,Wednesday,10:00:00,12:45:00,ATC 1.305
361,22SOpen,ATCM 4332.001,Critical Media Studies Lab I - Current Events Podcast,Juan Llamas Rodriguez ,Thursday,10:00:00,12:45:00,ATC 2.918
362,22SOpen,ATCM 4334.hn1,Topics in Critical Media Studies - CV Honors: Games & Social Just,Josef Nguyen ,Tuesday,16:00:00,18:45:00,ATC 3.605
363,22SFull,ATCM 4338.001,Motion Graphics II,Eric Farrar ,Monday,10:00:00,12:45:00,ATC 1.406
364,22SOpen,ATCM 4339.001,Motion Graphics Lab,Eric Farrar ,Thursday,13:00:00,15:45:00,ATC 3.601
365,22SFull,ATCM 4340.001,Strategic Design,Anne Balsamo ,Monday,13:00:00,15:45:00,ATC 1.305
366,22SOpen,ATCM 4346.001,Audio Productions Lab II,David Marks ,Tuesday,13:00:00,15:45:00,ATC 3.601
367,22SOpen,ATCM 4364.091,Topics in Design - Painwise Design Prototype,Harold Wood ,Wednesday,16:00:00,18:45:00,ATC 2.914
368,22SFull,ATCM 4364.501,Topics in Design - Lightsquad Studio,Andrew Scott ,Monday,19:00:00,21:45:00,ATC 1.910
369,22SOpen,ATCM 4365.001,Game Design II,Timothy Christopher ,Wednesday,13:00:00,15:45:00,ATC 3.910
370,22SFull,ATCM 4365.002,Game Design II,Timothy Christopher ,Friday,13:00:00,15:45:00,ATC 3.910
371,22SFull,ATCM 4370.001,Virtual Environments II,Timothy Lewis ,Thursday,16:00:00,18:45:00,ATC 3.910
372,22SOpen,ATCM 4374.001,Interactives Lab,Adam Chandler ,Thursday,10:00:00,12:45:00,ATC 3.910
373,22SFull,ATCM 4376.001,Game Production Lab I,Adam Chandler ,Tuesday,13:00:00,15:45:00,ATC 3.910
374,22SFull,ATCM 4377.001,Game Production Lab II,Timothy Lewis ,Tuesday,13:00:00,15:45:00,ATC 3.914
375,22SFull,ATCM 4384.001,Ethics in New Media Technology and Communication,Paul Lester ,Tuesday,10:00:00,11:15:00,ATC 2.602
376,22SFull,ATCM 4384.001,Ethics in New Media Technology and Communication,Paul Lester ,Thursday,10:00:00,11:15:00,ATC 2.602
377,22SFull,ATCM 4384.002,Ethics in New Media Technology and Communication,Paul Lester ,Tuesday,11:30:00,12:45:00,ATC 2.602
378,22SFull,ATCM 4384.002,Ethics in New Media Technology and Communication,Paul Lester ,Thursday,11:30:00,12:45:00,ATC 2.602
379,22SFull,ATCM 4384.003,Ethics in New Media Technology and Communication,Paul Lester ,Tuesday,13:00:00,14:15:00,ATC 2.602
380,22SFull,ATCM 4384.003,Ethics in New Media Technology and Communication,Paul Lester ,Thursday,13:00:00,14:15:00,ATC 2.602
381,22SFull,ATCM 4397.001,Senior Seminar,Mark McKinney ,Friday,10:00:00,12:45:00,ATC 2.101
382,22SFull,ATCM 4397.002,Senior Seminar,Roxanne Minnish ,Friday,10:00:00,12:45:00,ATC 4.902
383,22SFull,ATCM 4397.003,Senior Seminar,Nelson Lim ,Friday,10:00:00,12:45:00,ATC 3.910
384,22SFull,ATCM 4397.004,Senior Seminar,Bryon Caldwell ,Friday,10:00:00,12:45:00,ATC 3.914
385,22SFull,ATCM 4397.005,Senior Seminar,Christina Nielsen ,Friday,10:00:00,12:45:00,ATC 3.605
386,22SOpen,ATCM 4397.006,Senior Seminar,Elizabeth Trosper ,Friday,13:00:00,15:45:00,ATC 2.918
387,22SOpen,ATCM 4397.007,Senior Seminar,David Marks ,Friday,10:00:00,12:45:00,ATC 2.918
388,22SOpen,ATCM 6000.001,ATEC Colloquium,Nils Roemer ,Friday,14:30:00,15:45:00,ATC 2.602
389,22SFull,ATCM 6001.001,Graduate Critique Culture,Dean Terry ,Friday,10:00:00,12:45:00,ATC 2.602
390,22SOpen,ATCM 6301.0h1,Aesthetics of Interactive Arts,Dean Terry ,Tuesday,16:00:00,18:45:00,ATC 2.918
391,22SOpen,ATCM 6305.001,Animation Creative Practices,"Todd Fechter , Sean McComber ",Thursday,16:00:00,18:45:00,ATC 3.914
392,22SOpen,ATCM 6315.001,History of Animation,Christine Veras ,Monday,13:00:00,15:45:00,ATC 2.901
393,22SFull,ATCM 6322.001,Experimental Interactive Media,Xtine Burrough ,Wednesday,13:00:00,15:45:00,ATC 2.918
394,22SOpen,ATCM 6323.001,Modeling and Simulation,Paul Fishwick ,Tuesday,16:00:00,17:15:00,ATC 1.406
395,22SOpen,ATCM 6323.001,Modeling and Simulation,Paul Fishwick ,Thursday,16:00:00,17:15:00,ATC 1.406
396,22SOpen,ATCM 6327.501,Experimental Publishing,Roger Malina ,Monday,19:00:00,21:45:00,ATC 2.101
397,22SOpen,ATCM 6357.001,Virtual Worlds and Communities,Monica Evans ,Thursday,13:00:00,15:45:00,ATC 1.305
398,22SOpen,ATCM 6376.001,Media and Cultural Studies Methods,Hong An Wu ,Wednesday,16:00:00,18:45:00,ATC 2.901
399,22SOpen,ATCM 6387.001,Emerging Media Studio,Anne Balsamo ,Thursday,13:00:00,15:45:00,ATC 2.901
400,22SFull,ATCM 6388.001,Critical Making,Kim Knight ,Tuesday,13:00:00,15:45:00,ATC 2.914
401,22SOpen,AUD 6113.001,Grand Rounds,Ross Roeser ,Wednesday,15:00:00,16:00:00,CD2 J.108
402,22SOpen,AUD 6306.001,Speech Science,Peter Assmann ,Friday,09:00:00,11:45:00,GR 4.204
403,22SOpen,AUD 6311.001,Diagnostic Audiology,Jackie Clark ,Wednesday,12:00:00,14:45:00,CD1 A.229
404,22SFull,AUD 6318.001,Pediatric Audiology,Andrea Warner-Czyz ,Monday,16:30:00,19:15:00,CR 1.202
407,22SOpen,AUD 7205.001,Auditory Pharmacology,Colleen Le Prell ,Wednesday,16:00:00,17:45:00,CD1 B.108
408,22SOpen,AUD 7220.001,Tinnitus,Edward Lobarinas ,Wednesday,13:00:00,14:45:00,CD2 J.204
409,22SOpen,AUD 7282.001,Issues in Mentoring and Counseling,Carol Cokely ,Wednesday,13:00:00,14:45:00,CD1 B.108
410,22SOpen,AUD 7321.001,Theories Of Amplification,Edward Lobarinas ,Wednesday,08:45:00,11:30:00,CD1 A.229
411,22SOpen,AUD 7325.501,Intensive Auditory Rehabilitation For Adult Hearing Loss,Linda Thibodeau ,Tuesday,17:30:00,20:15:00,SCI 3.260
412,22SOpen,AUD 7326.001,Aural Habilitation Of Children With Hearing Impairments,Linda Thibodeau ,Wednesday,09:00:00,11:45:00,CD2 J.204
413,22SOpen,AUD 7351.501,Physiologic Assessment of Vestibular System,Scott Griffiths ,Monday,18:00:00,20:45:00,CD2 J.204
414,22SFull,BA 1310.001,Making Choices in Free Market Systems,Kyle Hyndman ,Tuesday,10:00:00,11:15:00,JSOM 2.103
415,22SFull,BA 1310.001,Making Choices in Free Market Systems,Kyle Hyndman ,Thursday,10:00:00,11:15:00,JSOM 2.103
416,22SFull,BA 1310.002,Making Choices in Free Market Systems,Kyle Hyndman ,Tuesday,11:30:00,12:45:00,JSOM 2.103
417,22SFull,BA 1310.002,Making Choices in Free Market Systems,Kyle Hyndman ,Thursday,11:30:00,12:45:00,JSOM 2.103
418,22SFull,BA 1320.001,Business in a Global World,Moran Blueshtein ,Monday,14:30:00,15:45:00,JSOM 12.210
419,22SFull,BA 1320.001,Business in a Global World,Moran Blueshtein ,Wednesday,14:30:00,15:45:00,JSOM 12.210
420,22SFull,BA 1320.501,Business in a Global World,Peter Lewin ,Tuesday,17:30:00,18:45:00,JSOM 12.218
421,22SFull,BA 1320.501,Business in a Global World,Peter Lewin ,Thursday,17:30:00,18:45:00,JSOM 12.218
422,22SFull,BA 3300.001,Advanced Topics in Capitalism Ideas and Challenges That Shape Our World,Simon Siegenthaler ,Monday,13:00:00,14:15:00,JSOM 2.901
423,22SFull,BA 3300.001,Advanced Topics in Capitalism Ideas and Challenges That Shape Our World,Simon Siegenthaler ,Wednesday,13:00:00,14:15:00,JSOM 2.901
424,22SOpen,BA 3300.002,Advanced Topics in Capitalism Ideas and Challenges That Shape Our World,Stan Liebowitz ,Tuesday,13:00:00,14:15:00,JSOM 2.112
425,22SOpen,BA 3300.002,Advanced Topics in Capitalism Ideas and Challenges That Shape Our World,Stan Liebowitz ,Thursday,13:00:00,14:15:00,JSOM 2.112
426,22SOpen,BA 4v00.001,Special Topics - 4340 Managing Global Teams,Agnieszka Olsztynska ,Tuesday,16:00:00,17:15:00,JSOM 2.903
